base_code,sku,kitchen,platform_name,daypart,matched_strata,promo_rows,promo_units,promo_active_hours,baseline_units,incremental_units,promo_contribution_thb,baseline_contribution_thb,incremental_contribution_thb,promo_discount_cost_thb,promo_cups_per_active_hour,baseline_cups_per_active_hour,actual_demand_lift_pct,promo_contribution_per_cup_thb,baseline_contribution_per_cup_thb,break_even_lift_pct,contribution_lift_pct,actual_vs_breakeven_gap_pct,promo_roi_on_discount,decision
RC102,Watermelon,Pattaya_Beach,Grab,Late Night,19,19,100,19,50.666666666666664,49.333333333333336,911.38,791.4566666666667,119.92333333333329,900.0,5.2631578947368425,2.6666666666666665,0.9736842105263159,9.1138,15.620855263157896,0.7139782816342137,0.15152229854656185,0.2597059288921022,0.1332481481481481,KEEP / SCALE SELECTIVELY
RC102,Watermelon,Pattaya_Beach,Grab,Lunch,20,20,398,20,244.5,153.5,3588.01,3798.5800000000004,-210.57000000000002,3582.0,19.9,12.225,0.6278118609406953,9.015100502512563,15.536114519427404,0.723343463014904,-0.05543387265767741,-0.09553160207420874,-0.058785594639866004,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Beach,Grab,Morning,23,23,197,23,111.16666666666667,85.83333333333333,1772.76,1726.7516666666668,46.008333333333155,1773.0,8.565217391304348,4.833333333333334,0.7721139430284856,8.998781725888325,15.532998500749626,0.7261223767727591,0.02664444124854848,0.045991566255726424,0.025949426583944248,KEEP / SCALE SELECTIVELY
RC102,Watermelon,Pattaya_Beach,LINE MAN,Afternoon,12,12,180,12,121.0,59.0,1124.28,1511.875,-387.59499999999997,1620.0,15.0,10.083333333333334,0.4876033057851239,6.2459999999999996,12.494834710743802,1.0004538441792832,-0.25636709384043,-0.5128505383941593,-0.23925617283950615,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Beach,LINE MAN,Dinner,16,16,288,16,153.5,134.5,1785.8400000000001,1917.885,-132.04499999999993,2592.0,18.0,9.59375,0.8762214983713354,6.200833333333334,12.494364820846906,1.0149493058750552,-0.06884927928421147,-0.1387278075037197,-0.05094328703703701,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Beach,LINE MAN,Late Evening,8,8,188,8,89.5,98.5,1171.3700000000001,1118.915,52.455,1692.0,23.5,11.1875,1.100558659217877,6.2306914893617025,12.501843575418993,1.006493757035583,0.04688023665783381,0.09406490218229413,0.03100177304964539,KEEP / SCALE SELECTIVELY
RC102,Watermelon,Pattaya_Beach,LINE MAN,Late Night,14,14,63,14,36.5,26.5,390.80000000000007,457.57,-66.76999999999994,567.0,4.5,2.607142857142857,0.726027397260274,6.203174603174604,12.536164383561644,1.02092721638788,-0.14592302817055303,-0.294899819127606,-0.11776014109347432,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Beach,LINE MAN,Lunch,16,16,304,16,178.5,125.5,1892.0300000000002,2229.4049999999997,-337.3749999999997,2736.0,19.0,11.15625,0.7030812324929971,6.223782894736843,12.489663865546216,1.0067640656469767,-0.15132961485239316,-0.3036828331539796,-0.12330957602339171,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Beach,LINE MAN,Morning,18,18,137,18,91.5,45.5,854.1800000000002,1144.84,-290.6599999999998,1233.0,7.611111111111111,5.083333333333333,0.49726775956284164,6.234890510948906,12.51191256830601,1.006757383523289,-0.25388700604451253,-0.5094896239604474,-0.23573398215733965,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,Grab,Afternoon,12,12,282,12,132.5,149.5,2430.0,2031.1800000000003,398.81999999999994,2538.0,23.5,11.041666666666666,1.1283018867924528,8.617021276595745,15.329660377358493,0.7789976240391339,0.19634892033202367,0.34930426275331894,0.15713947990543733,KEEP / SCALE SELECTIVELY
RC102,Watermelon,Pattaya_Central,Grab,Dinner,16,16,301,16,192.0,109.0,2597.32,2940.5400000000004,-343.2200000000001,2709.0,18.8125,12.0,0.5677083333333333,8.628970099667775,15.315312500000003,0.7748714299739732,-0.11672005822059905,-0.20716309664063992,-0.12669619785898859,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,Grab,Late Evening,8,8,207,8,110.5,96.5,1787.66,1694.615,93.04500000000007,1863.0,25.875,13.8125,0.8733031674208145,8.636038647342996,15.335882352941177,0.7758005700518125,0.05490627664690795,0.09750259736900202,0.04994363929146542,KEEP / SCALE SELECTIVELY
RC102,Watermelon,Pattaya_Central,Grab,Late Night,13,13,71,13,38.5,32.5,611.62,589.965,21.655000000000058,639.0,5.461538461538462,2.9615384615384617,0.8441558441558441,8.614366197183099,15.323766233766234,0.7788617157669837,0.036705567279414764,0.0652941283888604,0.03388888888888898,KEEP / SCALE SELECTIVELY
RC102,Watermelon,Pattaya_Central,Grab,Lunch,16,16,358,16,217.0,141.0,3079.22,3326.08,-246.86000000000013,3222.0,22.375,13.5625,0.6497695852534562,8.601173184357542,15.327557603686635,0.782031041016821,-0.07421950163555902,-0.1322614557633648,-0.07661700806952207,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,Grab,Morning,18,18,156,18,89.5,66.5,1346.7800000000002,1370.545,-23.764999999999887,1404.0,8.666666666666666,4.972222222222222,0.7430167597765363,8.63320512820513,15.313351955307263,0.77377367129593,-0.01733981737192125,-0.030756911519393748,-0.016926638176638097,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,LINE MAN,Afternoon,24,24,486,24,269.0,217.0,3213.25,3489.695,-276.44499999999994,4374.0,20.25,11.208333333333334,0.8066914498141264,6.6116255144032925,12.972843866171004,0.962126233240211,-0.07921752474070087,-0.15543478342608452,-0.06320187471422038,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,LINE MAN,Dinner,32,32,697,32,392.1666666666667,304.8333333333333,4599.700000000001,5084.490000000001,-484.7899999999995,6273.0,21.78125,12.255208333333334,0.7773055673608158,6.599282639885224,12.965125371865705,0.9646264722026208,-0.09534682927884608,-0.18732090484180497,-0.07728200223178694,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,LINE MAN,Late Evening,16,16,515,16,291.3333333333333,223.66666666666666,3388.8500000000004,3781.086666666667,-392.2366666666667,4635.0,32.1875,18.208333333333332,0.7677345537757438,6.580291262135923,12.978558352402748,0.9723379764484752,-0.10373649197849644,-0.20460342267273135,-0.08462495505213952,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,LINE MAN,Late Night,35,35,159,35,114.83333333333333,44.166666666666664,1062.91,1500.7166666666667,-437.80666666666656,1431.0,4.542857142857143,3.280952380952381,0.3846153846153846,6.68496855345912,13.068650217706823,0.9549306946170275,-0.2917317281743167,-0.5703153100016429,-0.3059445609131143,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,LINE MAN,Lunch,32,32,761,32,418.8333333333333,342.1666666666667,5051.02,5443.54,-392.51999999999947,6849.0,23.78125,13.088541666666666,0.8169518503780342,6.637345597897504,12.99691205730203,0.9581490620917843,-0.07210748887672347,-0.1411972117137501,-0.05731055628558906,OPTIMIZE / TARGET ONLY
RC102,Watermelon,Pattaya_Central,LINE MAN,Morning,38,38,352,38,199.83333333333334,152.16666666666666,2354.46,2593.3366666666666,-238.87666666666664,3168.0,9.263157894736842,5.258771929824562,0.7614678899082568,6.688806818181818,12.977497914929106,0.9401813010435707,-0.09211170679729197,-0.17871341113531392,-0.0754029882154882,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Ladprao,Grab,Afternoon,10,10,27,10,21.0,6.0,306.2424,326.91499999999996,-20.67260000000004,158.76000000000008,2.7,2.1,0.2857142857142858,11.34231111111111,15.567380952380951,0.37250519756338685,-0.06323539758041075,-0.08679091184910104,-0.13021289997480492,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Ladprao,Grab,Dinner,11,11,28,11,25.5,2.5,319.32359999999994,399.255,-79.93140000000007,164.64000000000007,2.5454545454545454,2.3181818181818183,0.0980392156862746,11.404414285714283,15.657058823529411,0.3728946030259699,-0.2002013750610513,-0.2748553873396953,-0.4854919825072888,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Ladprao,Grab,Late Evening,5,5,16,5,10.5,5.5,183.75919999999996,164.29000000000002,19.469199999999944,94.08000000000004,3.2,2.1,0.5238095238095237,11.484949999999998,15.646666666666668,0.3623626281931285,0.11850508247610891,0.16144689561639525,0.20694302721088367,KEEP / SCALE SELECTIVELY
RC103,Guava,BKK_Ladprao,Grab,Late Night,4,4,5,4,6.5,-1.5,58.37599999999999,102.02000000000001,-43.644000000000005,29.400000000000013,1.25,1.625,-0.23076923076923073,11.675199999999998,15.695384615384617,0.34433539600046403,-0.42779847088806133,-0.5751046267696948,-1.484489795918367,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Ladprao,Grab,Lunch,13,13,32,13,35.0,-3.0,373.5584,550.5350000000001,-176.97660000000008,188.16000000000008,2.4615384615384617,2.6923076923076925,-0.08571428571428574,11.6737,15.72957142857143,0.3474366677721228,-0.32146294059414937,-0.43315095348640853,-0.9405644132653062,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Ladprao,Grab,Morning,4,4,6,4,5.5,0.5,69.2472,84.92999999999999,-15.682799999999988,35.280000000000015,1.5,1.375,0.09090909090909083,11.541200000000002,15.44181818181818,0.3379733634126587,-0.18465559872836435,-0.24706427250356788,-0.444523809523809,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Ladprao,LINE MAN,Afternoon,20,20,51,20,48.0,3.0,446.45400000000006,621.725,-175.27099999999993,299.8800000000001,2.55,2.4,0.0625,8.754000000000001,12.952604166666667,0.47962122077526437,-0.2819108126583296,-0.41712122077526437,-0.5844704548486057,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Ladprao,LINE MAN,Dinner,22,22,51,22,51.333333333333336,-0.3333333333333335,456.95400000000006,655.8983333333333,-198.9443333333333,299.8800000000001,2.3181818181818183,2.3333333333333335,-0.006493506493506551,8.959882352941177,12.777240259740259,0.42605000338492083,-0.30331580859838525,-0.4325435098784274,-0.6634131430349914,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Ladprao,LINE MAN,Late Evening,14,14,55,14,39.333333333333336,15.666666666666668,486.34000000000003,509.3666666666667,-23.02666666666663,323.40000000000015,3.9285714285714284,2.8095238095238098,0.39830508474576254,8.842545454545455,12.95,0.46451042480569127,-0.04520646554544849,-0.06620534005992873,-0.07120181405895677,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Ladprao,LINE MAN,Late Night,6,6,7,6,8.0,-1.0,61.62799999999999,102.89500000000001,-41.26700000000003,41.16000000000002,1.1666666666666667,1.3333333333333333,-0.125,8.803999999999998,12.861875000000001,0.4609126533393917,-0.4010593323290734,-0.5859126533393917,-1.002599611273081,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Ladprao,LINE MAN,Lunch,28,28,72,28,86.33333333333333,-14.333333333333334,631.8480000000001,1109.5233333333333,-477.6753333333333,423.3600000000002,2.5714285714285716,3.083333333333333,-0.16602316602316602,8.775666666666668,12.851621621621621,0.4644610044769575,-0.43052301739185284,-0.6304841705001235,-1.1282958553791882,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Ladprao,LINE MAN,Morning,17,17,27,17,27.0,0.0,243.08800000000005,350.775,-107.68699999999995,158.76000000000008,1.588235294117647,1.588235294117647,0.0,9.003259259259261,12.991666666666665,0.44299595208319587,-0.30699736298196834,-0.44299595208319587,-0.678300579491055,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Sukhumvit,Grab,Afternoon,13,13,60,13,47.0,13.0,694.312,731.28,-36.96800000000004,352.8000000000002,4.615384615384615,3.6153846153846154,0.27659574468085113,11.571866666666667,15.559148936170212,0.3445669038850152,-0.05055245596761837,-0.06797115920416408,-0.10478458049886627,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Sukhumvit,Grab,Dinner,19,19,65,19,57.0,8.0,755.9279999999999,894.6200000000001,-138.69200000000018,382.20000000000016,3.4210526315789473,3.0,0.14035087719298245,11.629661538461537,15.695087719298249,0.34957390353894313,-0.15502895083946278,-0.20922302634596068,-0.36287807430664604,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Sukhumvit,Grab,Late Evening,10,10,35,10,29.5,5.5,408.342,466.405,-58.06300000000002,205.8000000000001,3.5,2.95,0.18644067796610164,11.666914285714284,15.810338983050846,0.3551431506109577,-0.1244905178975354,-0.16870247264485605,-0.28213313896987363,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Sukhumvit,Grab,Late Night,7,7,8,7,8.5,-0.5,91.55959999999999,136.485,-44.92540000000004,47.04000000000002,1.1428571428571428,1.2142857142857142,-0.05882352941176472,11.444949999999999,16.057058823529413,0.4029819984822489,-0.32915998095028776,-0.46180552789401363,-0.9550467687074834,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Sukhumvit,Grab,Lunch,19,19,83,19,95.0,-12.0,951.4996,1509.2,-557.7004000000001,488.0400000000002,4.368421052631579,5.0,-0.12631578947368416,11.463850602409638,15.886315789473684,0.3857748448095153,-0.36953379273787434,-0.5120906342831995,-1.142735021719531,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Sukhumvit,Grab,Morning,16,16,35,16,36.0,-1.0,409.072,574.95,-165.87800000000007,205.8000000000001,2.1875,2.25,-0.02777777777777779,11.687771428571429,15.970833333333335,0.3664566791828008,-0.2885085659622576,-0.39423445696057857,-0.8060155490767735,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Sukhumvit,LINE MAN,Afternoon,20,20,65,20,66.33333333333333,-1.333333333333333,582.0900000000001,846.225,-264.1349999999999,382.20000000000016,3.25,3.3166666666666664,-0.02010050251256279,8.955230769230772,12.757160804020101,0.42454852730901815,-0.3121332978817689,-0.44464902982158094,-0.6910910518053369,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Sukhumvit,LINE MAN,Dinner,26,26,98,26,78.66666666666667,19.333333333333332,863.052,1015.3716666666668,-152.31966666666676,576.2400000000002,3.769230769230769,3.025641025641026,0.2457627118644068,8.80665306122449,12.907266949152543,0.4656268232006291,-0.15001370598286679,-0.2198641113362223,-0.26433372668795413,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Sukhumvit,LINE MAN,Late Evening,14,14,52,14,56.666666666666664,-4.666666666666666,465.6080000000001,721.1033333333335,-255.49533333333335,305.7600000000001,3.7142857142857144,4.0476190476190474,-0.08235294117647052,8.954000000000002,12.725352941176473,0.42119197466791025,-0.3543116797869931,-0.5035449158443808,-0.8356074481074479,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Sukhumvit,LINE MAN,Late Night,7,7,7,7,12.5,-5.5,65.198,162.14000000000001,-96.94200000000002,41.16000000000002,1.0,1.7857142857142858,-0.43999999999999995,9.313999999999998,12.971200000000001,0.3926562164483578,-0.5978907117306033,-0.8326562164483577,-2.3552478134110784,REDUCE / PAUSE BLANKET USE
RC103,Guava,BKK_Sukhumvit,LINE MAN,Lunch,27,27,105,27,100.16666666666667,4.833333333333334,950.1700000000003,1277.1416666666669,-326.9716666666665,617.4000000000003,3.888888888888889,3.7098765432098766,0.048252911813643884,9.049238095238097,12.750166389351083,0.4089767840300824,-0.25601832216472975,-0.36072387221643853,-0.5295945362271888,OPTIMIZE / TARGET ONLY
RC103,Guava,BKK_Sukhumvit,LINE MAN,Morning,19,19,38,19,40.666666666666664,-2.666666666666667,352.9820000000001,522.08,-169.09799999999996,223.4400000000001,2.0,2.1403508771929824,-0.06557377049180324,9.289000000000001,12.838032786885247,0.38206833748360913,-0.32389288997854726,-0.4476421079754124,-0.7567937701396342,REDUCE / PAUSE BLANKET USE
RC103,Guava,Pattaya_Beach,Grab,Afternoon,20,20,98,20,66.5,31.5,1142.2376000000002,1042.655,99.58260000000014,576.2400000000002,4.9,3.325,0.4736842105263157,11.655485714285716,15.679022556390978,0.34520542006874555,0.09550867736691449,0.12847879045757016,0.17281445231153703,KEEP / SCALE SELECTIVELY
RC103,Guava,Pattaya_Beach,Grab,Dinner,28,28,118,28,116.5,1.5,1378.2816,1815.13,-436.8484000000001,693.8400000000003,4.214285714285714,4.160714285714286,0.012875536480686733,11.680352542372882,15.58051502145923,0.3339079419852873,-0.24067058557789256,-0.32103240550460055,-0.6296097082900955,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Beach,Grab,Late Evening,14,14,86,14,80.0,6.0,1016.9032000000001,1257.845,-240.9418,505.68000000000023,6.142857142857143,5.714285714285714,0.07499999999999996,11.82445581395349,15.723062500000001,0.32970707044682324,-0.19155126426546987,-0.2547070704468233,-0.47647089068185394,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Beach,Grab,Late Night,9,9,16,9,15.5,0.5,191.57920000000001,246.775,-55.19580000000001,94.08000000000004,1.7777777777777777,1.7222222222222223,0.032258064516129004,11.973700000000001,15.920967741935485,0.3296614865860581,-0.223668523959072,-0.2974034220699291,-0.586690051020408,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Beach,Grab,Lunch,24,24,124,24,93.5,30.5,1445.0788,1462.4950000000001,-17.416200000000003,729.1200000000003,5.166666666666667,3.8958333333333335,0.3262032085561497,11.653861290322581,15.641657754010696,0.34218671085433283,-0.011908553533516386,-0.015983502298183128,-0.02388660302830809,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Beach,Grab,Morning,22,22,52,22,36.5,15.5,606.1324,570.215,35.91739999999992,305.7600000000001,2.3636363636363638,1.6590909090909092,0.42465753424657526,11.656392307692307,15.622328767123289,0.3402370437389768,0.0629892233631173,0.08442049050759848,0.11746925693354235,KEEP / SCALE SELECTIVELY
RC103,Guava,Pattaya_Beach,LINE MAN,Afternoon,12,15,74,15,61.5,12.5,663.096,778.08,-114.98400000000002,435.1200000000002,4.933333333333334,4.1,0.2032520325203253,8.960756756756757,12.651707317073171,0.4119016574725449,-0.14777914867365827,-0.20864962495221961,-0.2642581356867071,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Beach,LINE MAN,Dinner,16,19,71,19,68.0,3.0,637.864,863.78,-225.916,417.4800000000002,3.736842105263158,3.5789473684210527,0.044117647058823595,8.984,12.70264705882353,0.41391886229113206,-0.2615434485632915,-0.36980121523230847,-0.5411420906390723,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Beach,LINE MAN,Late Evening,8,10,45,10,46.0,-1.0,399.2600000000001,587.39,-188.12999999999994,264.60000000000014,4.5,4.6,-0.021739130434782594,8.872444444444447,12.769347826086957,0.4392141766616062,-0.3202812441478402,-0.4609533070963888,-0.7109977324263033,REDUCE / PAUSE BLANKET USE
RC103,Guava,Pattaya_Beach,LINE MAN,Late Night,6,6,12,6,7.0,5.0,110.29800000000003,87.93,22.368000000000023,70.56000000000003,2.0,1.1666666666666667,0.7142857142857142,9.191500000000003,12.561428571428573,0.36663532300805834,0.25438416922552065,0.34765039127765585,0.3170068027210886,KEEP / SCALE SELECTIVELY
RC103,Guava,Pattaya_Beach,LINE MAN,Lunch,15,19,102,19,74.5,27.5,922.6780000000001,940.955,-18.276999999999898,599.7600000000002,5.368421052631579,3.9210526315789473,0.3691275167785235,9.04586274509804,12.63026845637584,0.39624807630650727,-0.019423883182511315,-0.027120559527983756,-0.030473856209150146,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Beach,LINE MAN,Morning,14,16,28,16,31.5,-3.5,249.00200000000004,400.515,-151.51299999999995,164.64000000000007,1.75,1.96875,-0.11111111111111116,8.892928571428573,12.714761904761904,0.4297609390018282,-0.37829544461505804,-0.5408720501129394,-0.920268464528668,REDUCE / PAUSE BLANKET USE
RC103,Guava,Pattaya_Central,Grab,Afternoon,12,15,72,15,59.5,12.5,823.8364,936.49,-112.65360000000007,423.3600000000002,4.8,3.966666666666667,0.2100840336134453,11.442172222222222,15.739327731092438,0.3755541714819295,-0.12029343612852239,-0.1654701378684842,-0.2660941043083901,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Central,Grab,Dinner,16,20,88,20,84.0,4.0,1012.1855999999999,1323.5900000000001,-311.4044000000001,517.4400000000003,4.4,4.2,0.04761904761904767,11.502109090909089,15.757023809523812,0.36992474032242284,-0.2352725541897417,-0.32230569270337517,-0.6018174087816944,OPTIMIZE / TARGET ONLY
RC103,Guava,Pattaya_Central,Grab,Late Evening,8,10,49,10,54.5,-5.5,578.9188,859.21,-280.2912,288.1200000000001,4.9,5.45,-0.1009174311926605,11.814669387755103,15.765321100917431,0.334385295390224,-0.32621966690331816,-0.4353027265828845,-0.9728279883381921,REDUCE / PAUSE BLANKET USE
RC103,Guava,Pattaya_Central,Grab,Late Night,4,5,7,5,13.0,-6.0,78.63839999999998,200.01000000000002,-121.37160000000003,41.16000000000002,1.4,2.6,-0.46153846153846156,11.23405714285714,15.385384615384616,0.369530564046221,-0.6068276586170693,-0.8310690255846825,-2.948775510204081,REDUCE / PAUSE BLANKET USE
