source_row_id,date,kitchen,sku,units_wasted,est_waste_cost_thb,week_start,packaging_cost_per_cup_thb,labor_cost_per_cup_thb,base_price_thb,fruit_cost_raw_thb,fruit_cost_used_thb,waste_cost_raw_thb,waste_cost_status
4324,2026-05-11,Pattaya_Beach,Guava,8,116.88,2026-05-11,6,5.5,49.0,8.61,8.61,116.88,observed_estimated_cost
4325,2026-05-11,Pattaya_Beach,MixedBerryPremium,8,374.0,2026-05-11,8,7,89.0,38.75,38.75,374.0,observed_estimated_cost
4326,2026-05-11,Pattaya_Beach,PassionFruit,4,99.52,2026-05-11,6,6,65.0,18.88,18.88,99.52,observed_estimated_cost
4327,2026-05-11,Pattaya_Beach,Pineapple,3,42.84,2026-05-11,6,5,49.0,8.28,8.28,42.84,observed_estimated_cost
4328,2026-05-11,Pattaya_Beach,Watermelon,5,64.6,2026-05-11,6,5,45.0,6.92,6.92,64.6,observed_estimated_cost
4329,2026-05-11,Pattaya_Central,Guava,6,87.66,2026-05-11,6,5.5,49.0,8.61,8.61,87.66,observed_estimated_cost
4330,2026-05-11,Pattaya_Central,MixedBerryPremium,9,420.75,2026-05-11,8,7,89.0,38.75,38.75,420.75,observed_estimated_cost
4331,2026-05-11,Pattaya_Central,PassionFruit,8,199.04,2026-05-11,6,6,65.0,18.88,18.88,199.04,observed_estimated_cost
4332,2026-05-11,Pattaya_Central,Pineapple,10,142.8,2026-05-11,6,5,49.0,8.28,8.28,142.8,observed_estimated_cost
4333,2026-05-11,Pattaya_Central,Watermelon,7,90.44,2026-05-11,6,5,45.0,6.92,6.92,90.44,observed_estimated_cost
4334,2026-05-12,BKK_Ladprao,Guava,4,58.44,2026-05-11,6,5.5,49.0,8.61,8.61,58.44,observed_estimated_cost
4335,2026-05-12,BKK_Ladprao,MixedBerryPremium,15,701.25,2026-05-11,8,7,89.0,38.75,38.75,701.25,observed_estimated_cost
4336,2026-05-12,BKK_Ladprao,PassionFruit,6,149.28,2026-05-11,6,6,65.0,18.88,18.88,149.28,observed_estimated_cost
4337,2026-05-12,BKK_Ladprao,Pineapple,1,14.28,2026-05-11,6,5,49.0,8.28,8.28,14.28,observed_estimated_cost
4338,2026-05-12,BKK_Ladprao,Watermelon,2,25.84,2026-05-11,6,5,45.0,6.92,6.92,25.84,observed_estimated_cost
4339,2026-05-12,BKK_Sukhumvit,Guava,6,87.66,2026-05-11,6,5.5,49.0,8.61,8.61,87.66,observed_estimated_cost
4340,2026-05-12,BKK_Sukhumvit,MixedBerryPremium,11,514.25,2026-05-11,8,7,89.0,38.75,38.75,514.25,observed_estimated_cost
4341,2026-05-12,BKK_Sukhumvit,PassionFruit,7,174.16,2026-05-11,6,6,65.0,18.88,18.88,174.16,observed_estimated_cost
4342,2026-05-12,BKK_Sukhumvit,Pineapple,6,85.68,2026-05-11,6,5,49.0,8.28,8.28,85.68,observed_estimated_cost
4343,2026-05-12,BKK_Sukhumvit,Watermelon,4,51.68,2026-05-11,6,5,45.0,6.92,6.92,51.68,observed_estimated_cost
4344,2026-05-12,Pattaya_Beach,Guava,4,58.44,2026-05-11,6,5.5,49.0,8.61,8.61,58.44,observed_estimated_cost
4345,2026-05-12,Pattaya_Beach,MixedBerryPremium,15,701.25,2026-05-11,8,7,89.0,38.75,38.75,701.25,observed_estimated_cost
4346,2026-05-12,Pattaya_Beach,PassionFruit,4,99.52,2026-05-11,6,6,65.0,18.88,18.88,99.52,observed_estimated_cost
4347,2026-05-12,Pattaya_Beach,Pineapple,10,142.8,2026-05-11,6,5,49.0,8.28,8.28,142.8,observed_estimated_cost
4348,2026-05-12,Pattaya_Beach,Watermelon,6,77.52,2026-05-11,6,5,45.0,6.92,6.92,77.52,observed_estimated_cost
4349,2026-05-12,Pattaya_Central,Guava,4,58.44,2026-05-11,6,5.5,49.0,8.61,8.61,58.44,observed_estimated_cost
4350,2026-05-12,Pattaya_Central,MixedBerryPremium,11,514.25,2026-05-11,8,7,89.0,38.75,38.75,514.25,observed_estimated_cost
4351,2026-05-12,Pattaya_Central,PassionFruit,5,124.4,2026-05-11,6,6,65.0,18.88,18.88,124.4,observed_estimated_cost
4352,2026-05-12,Pattaya_Central,Pineapple,7,99.96,2026-05-11,6,5,49.0,8.28,8.28,99.96,observed_estimated_cost
4353,2026-05-12,Pattaya_Central,Watermelon,5,64.6,2026-05-11,6,5,45.0,6.92,6.92,64.6,observed_estimated_cost
4354,2026-05-13,BKK_Ladprao,Guava,3,43.83,2026-05-11,6,5.5,49.0,8.61,8.61,43.83,observed_estimated_cost
4355,2026-05-13,BKK_Ladprao,MixedBerryPremium,6,280.5,2026-05-11,8,7,89.0,38.75,38.75,280.5,observed_estimated_cost
4356,2026-05-13,BKK_Ladprao,PassionFruit,6,149.28,2026-05-11,6,6,65.0,18.88,18.88,149.28,observed_estimated_cost
4357,2026-05-13,BKK_Ladprao,Pineapple,6,85.68,2026-05-11,6,5,49.0,8.28,8.28,85.68,observed_estimated_cost
4358,2026-05-13,BKK_Ladprao,Watermelon,6,77.52,2026-05-11,6,5,45.0,6.92,6.92,77.52,observed_estimated_cost
4359,2026-05-13,BKK_Sukhumvit,Guava,5,73.05,2026-05-11,6,5.5,49.0,8.61,8.61,73.05,observed_estimated_cost
4360,2026-05-13,BKK_Sukhumvit,MixedBerryPremium,4,187.0,2026-05-11,8,7,89.0,38.75,38.75,187.0,observed_estimated_cost
4361,2026-05-13,BKK_Sukhumvit,PassionFruit,5,124.4,2026-05-11,6,6,65.0,18.88,18.88,124.4,observed_estimated_cost
4362,2026-05-13,BKK_Sukhumvit,Pineapple,6,85.68,2026-05-11,6,5,49.0,8.28,8.28,85.68,observed_estimated_cost
4363,2026-05-13,BKK_Sukhumvit,Watermelon,3,38.76,2026-05-11,6,5,45.0,6.92,6.92,38.76,observed_estimated_cost
4364,2026-05-13,Pattaya_Beach,Guava,2,29.22,2026-05-11,6,5.5,49.0,8.61,8.61,29.22,observed_estimated_cost
4365,2026-05-13,Pattaya_Beach,MixedBerryPremium,10,467.5,2026-05-11,8,7,89.0,38.75,38.75,467.5,observed_estimated_cost
4366,2026-05-13,Pattaya_Beach,PassionFruit,7,174.16,2026-05-11,6,6,65.0,18.88,18.88,174.16,observed_estimated_cost
4367,2026-05-13,Pattaya_Beach,Pineapple,5,71.4,2026-05-11,6,5,49.0,8.28,8.28,71.4,observed_estimated_cost
4368,2026-05-13,Pattaya_Beach,Watermelon,6,77.52,2026-05-11,6,5,45.0,6.92,6.92,77.52,observed_estimated_cost
4369,2026-05-13,Pattaya_Central,Guava,7,102.27,2026-05-11,6,5.5,49.0,8.61,8.61,102.27,observed_estimated_cost
4370,2026-05-13,Pattaya_Central,MixedBerryPremium,14,654.5,2026-05-11,8,7,89.0,38.75,38.75,654.5,observed_estimated_cost
4371,2026-05-13,Pattaya_Central,PassionFruit,3,74.64,2026-05-11,6,6,65.0,18.88,18.88,74.64,observed_estimated_cost
4372,2026-05-13,Pattaya_Central,Pineapple,5,71.4,2026-05-11,6,5,49.0,8.28,8.28,71.4,observed_estimated_cost
4373,2026-05-13,Pattaya_Central,Watermelon,7,90.44,2026-05-11,6,5,45.0,6.92,6.92,90.44,observed_estimated_cost
4374,2026-05-14,BKK_Ladprao,Guava,4,58.44,2026-05-11,6,5.5,49.0,8.61,8.61,58.44,observed_estimated_cost
4375,2026-05-14,BKK_Ladprao,MixedBerryPremium,7,327.25,2026-05-11,8,7,89.0,38.75,38.75,327.25,observed_estimated_cost
4376,2026-05-14,BKK_Ladprao,PassionFruit,2,49.76,2026-05-11,6,6,65.0,18.88,18.88,49.76,observed_estimated_cost
4377,2026-05-14,BKK_Ladprao,Pineapple,6,85.68,2026-05-11,6,5,49.0,8.28,8.28,85.68,observed_estimated_cost
4378,2026-05-14,BKK_Ladprao,Watermelon,6,77.52,2026-05-11,6,5,45.0,6.92,6.92,77.52,observed_estimated_cost
4379,2026-05-14,BKK_Sukhumvit,Guava,5,73.05,2026-05-11,6,5.5,49.0,8.61,8.61,73.05,observed_estimated_cost
4380,2026-05-14,BKK_Sukhumvit,MixedBerryPremium,9,420.75,2026-05-11,8,7,89.0,38.75,38.75,420.75,observed_estimated_cost
4381,2026-05-14,BKK_Sukhumvit,PassionFruit,5,124.4,2026-05-11,6,6,65.0,18.88,18.88,124.4,observed_estimated_cost
4382,2026-05-14,BKK_Sukhumvit,Pineapple,6,85.68,2026-05-11,6,5,49.0,8.28,8.28,85.68,observed_estimated_cost
4383,2026-05-14,BKK_Sukhumvit,Watermelon,10,129.2,2026-05-11,6,5,45.0,6.92,6.92,129.2,observed_estimated_cost
4384,2026-05-14,Pattaya_Beach,Guava,2,29.22,2026-05-11,6,5.5,49.0,8.61,8.61,29.22,observed_estimated_cost
4385,2026-05-14,Pattaya_Beach,MixedBerryPremium,7,327.25,2026-05-11,8,7,89.0,38.75,38.75,327.25,observed_estimated_cost
4386,2026-05-14,Pattaya_Beach,PassionFruit,6,149.28,2026-05-11,6,6,65.0,18.88,18.88,149.28,observed_estimated_cost
4387,2026-05-14,Pattaya_Beach,Pineapple,6,85.68,2026-05-11,6,5,49.0,8.28,8.28,85.68,observed_estimated_cost
4388,2026-05-14,Pattaya_Beach,Watermelon,7,90.44,2026-05-11,6,5,45.0,6.92,6.92,90.44,observed_estimated_cost
4389,2026-05-14,Pattaya_Central,Guava,5,73.05,2026-05-11,6,5.5,49.0,8.61,8.61,73.05,observed_estimated_cost
4390,2026-05-14,Pattaya_Central,MixedBerryPremium,18,841.5,2026-05-11,8,7,89.0,38.75,38.75,841.5,observed_estimated_cost
4391,2026-05-14,Pattaya_Central,PassionFruit,5,124.4,2026-05-11,6,6,65.0,18.88,18.88,124.4,observed_estimated_cost
4392,2026-05-14,Pattaya_Central,Pineapple,8,114.24,2026-05-11,6,5,49.0,8.28,8.28,114.24,observed_estimated_cost
4393,2026-05-14,Pattaya_Central,Watermelon,8,103.36,2026-05-11,6,5,45.0,6.92,6.92,103.36,observed_estimated_cost
4394,2026-05-15,BKK_Ladprao,Guava,7,102.27,2026-05-11,6,5.5,49.0,8.61,8.61,102.27,observed_estimated_cost
4395,2026-05-15,BKK_Ladprao,MixedBerryPremium,4,187.0,2026-05-11,8,7,89.0,38.75,38.75,187.0,observed_estimated_cost
4396,2026-05-15,BKK_Ladprao,PassionFruit,8,199.04,2026-05-11,6,6,65.0,18.88,18.88,199.04,observed_estimated_cost
4397,2026-05-15,BKK_Ladprao,Pineapple,5,71.4,2026-05-11,6,5,49.0,8.28,8.28,71.4,observed_estimated_cost
4398,2026-05-15,BKK_Ladprao,Watermelon,4,51.68,2026-05-11,6,5,45.0,6.92,6.92,51.68,observed_estimated_cost
4399,2026-05-15,BKK_Sukhumvit,Guava,4,58.44,2026-05-11,6,5.5,49.0,8.61,8.61,58.44,observed_estimated_cost
4400,2026-05-15,BKK_Sukhumvit,MixedBerryPremium,13,607.75,2026-05-11,8,7,89.0,38.75,38.75,607.75,observed_estimated_cost
4401,2026-05-15,BKK_Sukhumvit,PassionFruit,4,99.52,2026-05-11,6,6,65.0,18.88,18.88,99.52,observed_estimated_cost
4402,2026-05-15,BKK_Sukhumvit,Pineapple,4,57.12,2026-05-11,6,5,49.0,8.28,8.28,57.12,observed_estimated_cost
4403,2026-05-15,BKK_Sukhumvit,Watermelon,5,64.6,2026-05-11,6,5,45.0,6.92,6.92,64.6,observed_estimated_cost
4404,2026-05-15,Pattaya_Beach,Guava,3,43.83,2026-05-11,6,5.5,49.0,8.61,8.61,43.83,observed_estimated_cost
4405,2026-05-15,Pattaya_Beach,MixedBerryPremium,7,327.25,2026-05-11,8,7,89.0,38.75,38.75,327.25,observed_estimated_cost
4406,2026-05-15,Pattaya_Beach,PassionFruit,6,149.28,2026-05-11,6,6,65.0,18.88,18.88,149.28,observed_estimated_cost
4407,2026-05-15,Pattaya_Beach,Pineapple,7,99.96,2026-05-11,6,5,49.0,8.28,8.28,99.96,observed_estimated_cost
4408,2026-05-15,Pattaya_Beach,Watermelon,5,64.6,2026-05-11,6,5,45.0,6.92,6.92,64.6,observed_estimated_cost
4409,2026-05-15,Pattaya_Central,Guava,2,29.22,2026-05-11,6,5.5,49.0,8.61,8.61,29.22,observed_estimated_cost
4410,2026-05-15,Pattaya_Central,MixedBerryPremium,8,374.0,2026-05-11,8,7,89.0,38.75,38.75,374.0,observed_estimated_cost
4411,2026-05-15,Pattaya_Central,PassionFruit,2,49.76,2026-05-11,6,6,65.0,18.88,18.88,49.76,observed_estimated_cost
4412,2026-05-15,Pattaya_Central,Pineapple,6,85.68,2026-05-11,6,5,49.0,8.28,8.28,85.68,observed_estimated_cost
4413,2026-05-15,Pattaya_Central,Watermelon,7,90.44,2026-05-11,6,5,45.0,6.92,6.92,90.44,observed_estimated_cost
4414,2026-05-16,BKK_Ladprao,Guava,4,58.44,2026-05-11,6,5.5,49.0,8.61,8.61,58.44,observed_estimated_cost
4415,2026-05-16,BKK_Ladprao,MixedBerryPremium,6,280.5,2026-05-11,8,7,89.0,38.75,38.75,280.5,observed_estimated_cost
4416,2026-05-16,BKK_Ladprao,PassionFruit,8,199.04,2026-05-11,6,6,65.0,18.88,18.88,199.04,observed_estimated_cost
4417,2026-05-16,BKK_Ladprao,Pineapple,7,99.96,2026-05-11,6,5,49.0,8.28,8.28,99.96,observed_estimated_cost
4418,2026-05-16,BKK_Ladprao,Watermelon,8,103.36,2026-05-11,6,5,45.0,6.92,6.92,103.36,observed_estimated_cost
4419,2026-05-16,BKK_Sukhumvit,Guava,4,58.44,2026-05-11,6,5.5,49.0,8.61,8.61,58.44,observed_estimated_cost
4420,2026-05-16,BKK_Sukhumvit,MixedBerryPremium,4,187.0,2026-05-11,8,7,89.0,38.75,38.75,187.0,observed_estimated_cost
4421,2026-05-16,BKK_Sukhumvit,PassionFruit,6,149.28,2026-05-11,6,6,65.0,18.88,18.88,149.28,observed_estimated_cost
4422,2026-05-16,BKK_Sukhumvit,Pineapple,5,71.4,2026-05-11,6,5,49.0,8.28,8.28,71.4,observed_estimated_cost
4423,2026-05-16,BKK_Sukhumvit,Watermelon,7,90.44,2026-05-11,6,5,45.0,6.92,6.92,90.44,observed_estimated_cost
4424,2026-05-16,Pattaya_Beach,Guava,6,87.66,2026-05-11,6,5.5,49.0,8.61,8.61,87.66,observed_estimated_cost
4425,2026-05-16,Pattaya_Beach,MixedBerryPremium,12,561.0,2026-05-11,8,7,89.0,38.75,38.75,561.0,observed_estimated_cost
4426,2026-05-16,Pattaya_Beach,PassionFruit,7,174.16,2026-05-11,6,6,65.0,18.88,18.88,174.16,observed_estimated_cost
4427,2026-05-16,Pattaya_Beach,Pineapple,6,85.68,2026-05-11,6,5,49.0,8.28,8.28,85.68,observed_estimated_cost
4428,2026-05-16,Pattaya_Beach,Watermelon,6,77.52,2026-05-11,6,5,45.0,6.92,6.92,77.52,observed_estimated_cost
4429,2026-05-16,Pattaya_Central,Guava,7,102.27,2026-05-11,6,5.5,49.0,8.61,8.61,102.27,observed_estimated_cost
4430,2026-05-16,Pattaya_Central,MixedBerryPremium,12,561.0,2026-05-11,8,7,89.0,38.75,38.75,561.0,observed_estimated_cost
4431,2026-05-16,Pattaya_Central,PassionFruit,7,174.16,2026-05-11,6,6,65.0,18.88,18.88,174.16,observed_estimated_cost
4432,2026-05-16,Pattaya_Central,Pineapple,9,128.52,2026-05-11,6,5,49.0,8.28,8.28,128.52,observed_estimated_cost
4433,2026-05-16,Pattaya_Central,Watermelon,6,77.52,2026-05-11,6,5,45.0,6.92,6.92,77.52,observed_estimated_cost
4434,2026-05-17,BKK_Ladprao,Guava,5,73.05,2026-05-11,6,5.5,49.0,8.61,8.61,73.05,observed_estimated_cost
4435,2026-05-17,BKK_Ladprao,MixedBerryPremium,4,187.0,2026-05-11,8,7,89.0,38.75,38.75,187.0,observed_estimated_cost
4436,2026-05-17,BKK_Ladprao,PassionFruit,9,223.92,2026-05-11,6,6,65.0,18.88,18.88,223.92,observed_estimated_cost
4437,2026-05-17,BKK_Ladprao,Pineapple,5,71.4,2026-05-11,6,5,49.0,8.28,8.28,71.4,observed_estimated_cost
4438,2026-05-17,BKK_Ladprao,Watermelon,2,25.84,2026-05-11,6,5,45.0,6.92,6.92,25.84,observed_estimated_cost
4439,2026-05-17,BKK_Sukhumvit,Guava,3,43.83,2026-05-11,6,5.5,49.0,8.61,8.61,43.83,observed_estimated_cost
4440,2026-05-17,BKK_Sukhumvit,MixedBerryPremium,9,420.75,2026-05-11,8,7,89.0,38.75,38.75,420.75,observed_estimated_cost
4441,2026-05-17,BKK_Sukhumvit,PassionFruit,7,174.16,2026-05-11,6,6,65.0,18.88,18.88,174.16,observed_estimated_cost
4442,2026-05-17,BKK_Sukhumvit,Pineapple,7,99.96,2026-05-11,6,5,49.0,8.28,8.28,99.96,observed_estimated_cost
4443,2026-05-17,BKK_Sukhumvit,Watermelon,7,90.44,2026-05-11,6,5,45.0,6.92,6.92,90.44,observed_estimated_cost
4444,2026-05-17,Pattaya_Beach,Guava,5,73.05,2026-05-11,6,5.5,49.0,8.61,8.61,73.05,observed_estimated_cost
4445,2026-05-17,Pattaya_Beach,MixedBerryPremium,8,374.0,2026-05-11,8,7,89.0,38.75,38.75,374.0,observed_estimated_cost
4446,2026-05-17,Pattaya_Beach,PassionFruit,5,124.4,2026-05-11,6,6,65.0,18.88,18.88,124.4,observed_estimated_cost
4447,2026-05-17,Pattaya_Beach,Pineapple,4,57.12,2026-05-11,6,5,49.0,8.28,8.28,57.12,observed_estimated_cost
4448,2026-05-17,Pattaya_Beach,Watermelon,7,90.44,2026-05-11,6,5,45.0,6.92,6.92,90.44,observed_estimated_cost
4449,2026-05-17,Pattaya_Central,Guava,9,131.49,2026-05-11,6,5.5,49.0,8.61,8.61,131.49,observed_estimated_cost
4450,2026-05-17,Pattaya_Central,MixedBerryPremium,21,981.75,2026-05-11,8,7,89.0,38.75,38.75,981.75,observed_estimated_cost
4451,2026-05-17,Pattaya_Central,PassionFruit,8,199.04,2026-05-11,6,6,65.0,18.88,18.88,199.04,observed_estimated_cost
4452,2026-05-17,Pattaya_Central,Pineapple,8,114.24,2026-05-11,6,5,49.0,8.28,8.28,114.24,observed_estimated_cost
4453,2026-05-17,Pattaya_Central,Watermelon,11,142.12,2026-05-11,6,5,45.0,6.92,6.92,142.12,observed_estimated_cost
4454,2026-05-18,BKK_Ladprao,Guava,7,110.25,2026-05-18,6,5.5,49.0,9.75,9.75,110.25,observed_estimated_cost
4455,2026-05-18,BKK_Ladprao,MixedBerryPremium,9,405.0,2026-05-18,8,7,89.0,37.0,37.0,405.0,observed_estimated_cost
4456,2026-05-18,BKK_Ladprao,PassionFruit,6,142.32,2026-05-18,6,6,65.0,17.72,17.72,142.32,observed_estimated_cost
4457,2026-05-18,BKK_Ladprao,Pineapple,6,80.22,2026-05-18,6,5,49.0,7.37,7.37,80.22,observed_estimated_cost
4458,2026-05-18,BKK_Ladprao,Watermelon,8,107.12,2026-05-18,6,5,45.0,7.39,7.39,107.12,observed_estimated_cost
4459,2026-05-18,BKK_Sukhumvit,Guava,4,63.0,2026-05-18,6,5.5,49.0,9.75,9.75,63.0,observed_estimated_cost
4460,2026-05-18,BKK_Sukhumvit,MixedBerryPremium,12,540.0,2026-05-18,8,7,89.0,37.0,37.0,540.0,observed_estimated_cost
4461,2026-05-18,BKK_Sukhumvit,PassionFruit,2,47.44,2026-05-18,6,6,65.0,17.72,17.72,47.44,observed_estimated_cost
4462,2026-05-18,BKK_Sukhumvit,Pineapple,8,106.96,2026-05-18,6,5,49.0,7.37,7.37,106.96,observed_estimated_cost
4463,2026-05-18,BKK_Sukhumvit,Watermelon,2,26.78,2026-05-18,6,5,45.0,7.39,7.39,26.78,observed_estimated_cost
4464,2026-05-18,Pattaya_Beach,Guava,6,94.5,2026-05-18,6,5.5,49.0,9.75,9.75,94.5,observed_estimated_cost
4465,2026-05-18,Pattaya_Beach,MixedBerryPremium,12,540.0,2026-05-18,8,7,89.0,37.0,37.0,540.0,observed_estimated_cost
4466,2026-05-18,Pattaya_Beach,PassionFruit,9,213.48,2026-05-18,6,6,65.0,17.72,17.72,213.48,observed_estimated_cost
4467,2026-05-18,Pattaya_Beach,Pineapple,6,80.22,2026-05-18,6,5,49.0,7.37,7.37,80.22,observed_estimated_cost
4468,2026-05-18,Pattaya_Beach,Watermelon,7,93.73,2026-05-18,6,5,45.0,7.39,7.39,93.73,observed_estimated_cost
4469,2026-05-18,Pattaya_Central,Guava,5,78.75,2026-05-18,6,5.5,49.0,9.75,9.75,78.75,observed_estimated_cost
4470,2026-05-18,Pattaya_Central,MixedBerryPremium,14,630.0,2026-05-18,8,7,89.0,37.0,37.0,630.0,observed_estimated_cost
4471,2026-05-18,Pattaya_Central,PassionFruit,5,118.6,2026-05-18,6,6,65.0,17.72,17.72,118.6,observed_estimated_cost
4472,2026-05-18,Pattaya_Central,Pineapple,6,80.22,2026-05-18,6,5,49.0,7.37,7.37,80.22,observed_estimated_cost
4473,2026-05-18,Pattaya_Central,Watermelon,6,80.34,2026-05-18,6,5,45.0,7.39,7.39,80.34,observed_estimated_cost
4474,2026-05-19,BKK_Ladprao,Guava,3,47.25,2026-05-18,6,5.5,49.0,9.75,9.75,47.25,observed_estimated_cost
4475,2026-05-19,BKK_Ladprao,MixedBerryPremium,18,810.0,2026-05-18,8,7,89.0,37.0,37.0,810.0,observed_estimated_cost
4476,2026-05-19,BKK_Ladprao,PassionFruit,3,71.16,2026-05-18,6,6,65.0,17.72,17.72,71.16,observed_estimated_cost
4477,2026-05-19,BKK_Ladprao,Pineapple,4,53.48,2026-05-18,6,5,49.0,7.37,7.37,53.48,observed_estimated_cost
4478,2026-05-19,BKK_Sukhumvit,Guava,6,94.5,2026-05-18,6,5.5,49.0,9.75,9.75,94.5,observed_estimated_cost
4479,2026-05-19,BKK_Sukhumvit,MixedBerryPremium,3,135.0,2026-05-18,8,7,89.0,37.0,37.0,135.0,observed_estimated_cost
4480,2026-05-19,BKK_Sukhumvit,PassionFruit,7,166.04,2026-05-18,6,6,65.0,17.72,17.72,166.04,observed_estimated_cost
4481,2026-05-19,BKK_Sukhumvit,Pineapple,5,66.85,2026-05-18,6,5,49.0,7.37,7.37,66.85,observed_estimated_cost
4482,2026-05-19,BKK_Sukhumvit,Watermelon,6,80.34,2026-05-18,6,5,45.0,7.39,7.39,80.34,observed_estimated_cost
4483,2026-05-19,Pattaya_Beach,Guava,6,94.5,2026-05-18,6,5.5,49.0,9.75,9.75,94.5,observed_estimated_cost
4484,2026-05-19,Pattaya_Beach,MixedBerryPremium,11,495.0,2026-05-18,8,7,89.0,37.0,37.0,495.0,observed_estimated_cost
4485,2026-05-19,Pattaya_Beach,PassionFruit,5,118.6,2026-05-18,6,6,65.0,17.72,17.72,118.6,observed_estimated_cost
4486,2026-05-19,Pattaya_Beach,Pineapple,5,66.85,2026-05-18,6,5,49.0,7.37,7.37,66.85,observed_estimated_cost
4487,2026-05-19,Pattaya_Beach,Watermelon,2,26.78,2026-05-18,6,5,45.0,7.39,7.39,26.78,observed_estimated_cost
4488,2026-05-19,Pattaya_Central,Guava,7,110.25,2026-05-18,6,5.5,49.0,9.75,9.75,110.25,observed_estimated_cost
4489,2026-05-19,Pattaya_Central,MixedBerryPremium,16,720.0,2026-05-18,8,7,89.0,37.0,37.0,720.0,observed_estimated_cost
4490,2026-05-19,Pattaya_Central,PassionFruit,5,118.6,2026-05-18,6,6,65.0,17.72,17.72,118.6,observed_estimated_cost
4491,2026-05-19,Pattaya_Central,Pineapple,7,93.59,2026-05-18,6,5,49.0,7.37,7.37,93.59,observed_estimated_cost
4492,2026-05-19,Pattaya_Central,Watermelon,9,120.51,2026-05-18,6,5,45.0,7.39,7.39,120.51,observed_estimated_cost
4493,2026-05-20,BKK_Ladprao,Guava,3,47.25,2026-05-18,6,5.5,49.0,9.75,9.75,47.25,observed_estimated_cost
4494,2026-05-20,BKK_Ladprao,MixedBerryPremium,4,180.0,2026-05-18,8,7,89.0,37.0,37.0,180.0,observed_estimated_cost
4495,2026-05-20,BKK_Ladprao,PassionFruit,5,118.6,2026-05-18,6,6,65.0,17.72,17.72,118.6,observed_estimated_cost
4496,2026-05-20,BKK_Ladprao,Pineapple,2,26.74,2026-05-18,6,5,49.0,7.37,7.37,26.74,observed_estimated_cost
4497,2026-05-20,BKK_Ladprao,Watermelon,5,66.95,2026-05-18,6,5,45.0,7.39,7.39,66.95,observed_estimated_cost
4498,2026-05-20,BKK_Sukhumvit,Guava,4,63.0,2026-05-18,6,5.5,49.0,9.75,9.75,63.0,observed_estimated_cost
4499,2026-05-20,BKK_Sukhumvit,MixedBerryPremium,9,405.0,2026-05-18,8,7,89.0,37.0,37.0,405.0,observed_estimated_cost
4500,2026-05-20,BKK_Sukhumvit,PassionFruit,7,166.04,2026-05-18,6,6,65.0,17.72,17.72,166.04,observed_estimated_cost
4501,2026-05-20,BKK_Sukhumvit,Pineapple,6,80.22,2026-05-18,6,5,49.0,7.37,7.37,80.22,observed_estimated_cost
4502,2026-05-20,BKK_Sukhumvit,Watermelon,6,80.34,2026-05-18,6,5,45.0,7.39,7.39,80.34,observed_estimated_cost
4503,2026-05-20,Pattaya_Beach,Guava,7,110.25,2026-05-18,6,5.5,49.0,9.75,9.75,110.25,observed_estimated_cost
4504,2026-05-20,Pattaya_Beach,MixedBerryPremium,11,495.0,2026-05-18,8,7,89.0,37.0,37.0,495.0,observed_estimated_cost
4505,2026-05-20,Pattaya_Beach,PassionFruit,7,166.04,2026-05-18,6,6,65.0,17.72,17.72,166.04,observed_estimated_cost
4506,2026-05-20,Pattaya_Beach,Pineapple,7,93.59,2026-05-18,6,5,49.0,7.37,7.37,93.59,observed_estimated_cost
4507,2026-05-20,Pattaya_Beach,Watermelon,8,107.12,2026-05-18,6,5,45.0,7.39,7.39,107.12,observed_estimated_cost
4508,2026-05-20,Pattaya_Central,Guava,5,78.75,2026-05-18,6,5.5,49.0,9.75,9.75,78.75,observed_estimated_cost
4509,2026-05-20,Pattaya_Central,MixedBerryPremium,11,495.0,2026-05-18,8,7,89.0,37.0,37.0,495.0,observed_estimated_cost
4510,2026-05-20,Pattaya_Central,PassionFruit,6,142.32,2026-05-18,6,6,65.0,17.72,17.72,142.32,observed_estimated_cost
4511,2026-05-20,Pattaya_Central,Pineapple,4,53.48,2026-05-18,6,5,49.0,7.37,7.37,53.48,observed_estimated_cost
4512,2026-05-20,Pattaya_Central,Watermelon,12,160.68,2026-05-18,6,5,45.0,7.39,7.39,160.68,observed_estimated_cost
4513,2026-05-21,BKK_Ladprao,Guava,5,78.75,2026-05-18,6,5.5,49.0,9.75,9.75,78.75,observed_estimated_cost
4514,2026-05-21,BKK_Ladprao,MixedBerryPremium,8,360.0,2026-05-18,8,7,89.0,37.0,37.0,360.0,observed_estimated_cost
4515,2026-05-21,BKK_Ladprao,PassionFruit,6,142.32,2026-05-18,6,6,65.0,17.72,17.72,142.32,observed_estimated_cost
4516,2026-05-21,BKK_Ladprao,Pineapple,2,26.74,2026-05-18,6,5,49.0,7.37,7.37,26.74,observed_estimated_cost
4517,2026-05-21,BKK_Ladprao,Watermelon,4,53.56,2026-05-18,6,5,45.0,7.39,7.39,53.56,observed_estimated_cost
4518,2026-05-21,BKK_Sukhumvit,Guava,5,78.75,2026-05-18,6,5.5,49.0,9.75,9.75,78.75,observed_estimated_cost
4519,2026-05-21,BKK_Sukhumvit,MixedBerryPremium,17,765.0,2026-05-18,8,7,89.0,37.0,37.0,765.0,observed_estimated_cost
4520,2026-05-21,BKK_Sukhumvit,PassionFruit,4,94.88,2026-05-18,6,6,65.0,17.72,17.72,94.88,observed_estimated_cost
