date,kitchen,sku,units_sold,gross_revenue_thb,commission_thb,sold_fruit_cost_thb,sold_packaging_cost_thb,sold_labor_cost_thb,product_margin_thb,contribution_before_waste_thb,realized_price_thb,week_start,month,units_wasted,est_waste_cost_thb,waste_cost_status,waste_cost_thb,contribution_after_waste_thb
2026-04-09,Pattaya_Beach,Pineapple,143,7007.0,1681.6799999999998,1068.21,858,715,4365.790000000001,2684.1099999999997,49.0,2026-04-06,2026-04-01,6.0,80.82,observed_estimated_cost,80.82,2603.2899999999995
2026-04-09,Pattaya_Beach,Watermelon,212,9540.0,2289.6,1539.12,1272,1060,5668.879999999998,3379.28,45.0,2026-04-06,2026-04-01,9.0,119.34,observed_estimated_cost,119.34,3259.94
2026-04-09,Pattaya_Central,Guava,105,5145.0,1234.8,1025.85,630,577.5,2911.650000000001,1676.8500000000004,49.0,2026-04-06,2026-04-01,4.0,63.08,observed_estimated_cost,63.08,1613.7700000000004
2026-04-09,Pattaya_Central,MixedBerryPremium,61,5429.0,1628.7,2040.45,488,427,2473.55,844.8499999999999,89.0,2026-04-06,2026-04-01,13.0,538.85,observed_estimated_cost,538.85,305.9999999999999
2026-04-09,Pattaya_Central,PassionFruit,94,6110.0,1833.0,1754.98,564,564,3227.02,1394.0200000000002,65.0,2026-04-06,2026-04-01,8.0,197.36,observed_estimated_cost,197.36,1196.6600000000003
2026-04-09,Pattaya_Central,Pineapple,183,8967.0,2690.1,1367.01,1098,915,5586.99,2896.89,49.0,2026-04-06,2026-04-01,9.0,121.23,observed_estimated_cost,121.23,2775.66
2026-04-09,Pattaya_Central,Watermelon,262,11790.0,3537.0,1902.12,1572,1310,7005.880000000001,3468.879999999999,45.0,2026-04-06,2026-04-01,11.0,145.86,observed_estimated_cost,145.86,3323.019999999999
2026-04-10,BKK_Ladprao,Guava,45,2205.0,529.2,439.65,270,247.5,1247.8500000000001,718.6500000000001,49.0,2026-04-06,2026-04-01,3.0,47.31,observed_estimated_cost,47.31,671.3400000000001
2026-04-10,BKK_Ladprao,MixedBerryPremium,25,2225.0,667.5,836.2500000000001,200,175,1013.7499999999999,346.2499999999999,89.0,2026-04-06,2026-04-01,6.0,248.7,observed_estimated_cost,248.7,97.5499999999999
2026-04-10,BKK_Ladprao,PassionFruit,43,2795.0,670.8,802.8100000000001,258,258,1476.19,805.3900000000001,65.0,2026-04-06,2026-04-01,4.0,98.68,observed_estimated_cost,98.68,706.71
2026-04-10,BKK_Ladprao,Pineapple,82,4018.0,964.3199999999999,612.54,492,410,2503.46,1539.1399999999996,49.0,2026-04-06,2026-04-01,6.0,80.82,observed_estimated_cost,80.82,1458.3199999999997
2026-04-10,BKK_Ladprao,Watermelon,124,5580.0,1674.0,900.24,744,620,3315.7599999999998,1641.7600000000004,45.0,2026-04-06,2026-04-01,3.0,39.78,observed_estimated_cost,39.78,1601.9800000000005
2026-04-10,BKK_Sukhumvit,Guava,96,4704.0,1128.96,937.92,576,528.0,2662.080000000001,1533.1200000000003,49.0,2026-04-06,2026-04-01,3.0,47.31,observed_estimated_cost,47.31,1485.8100000000004
2026-04-10,BKK_Sukhumvit,MixedBerryPremium,43,3827.0,1148.1,1438.3500000000001,344,301,1743.6499999999999,595.55,89.0,2026-04-06,2026-04-01,9.0,373.05,observed_estimated_cost,373.05,222.49999999999994
2026-04-10,BKK_Sukhumvit,PassionFruit,81,5265.0,1579.5,1512.27,486,486,2780.73,1201.23,65.0,2026-04-06,2026-04-01,11.0,271.37,observed_estimated_cost,271.37,929.86
2026-04-10,BKK_Sukhumvit,Pineapple,150,7350.0,2205.0,1120.5,900,750,4579.500000000001,2374.5000000000005,49.0,2026-04-06,2026-04-01,8.0,107.76,observed_estimated_cost,107.76,2266.7400000000002
2026-04-10,BKK_Sukhumvit,Watermelon,239,10755.0,2581.2,1735.14,1434,1195,6390.859999999999,3809.6600000000003,45.0,2026-04-06,2026-04-01,10.0,132.6,observed_estimated_cost,132.6,3677.0600000000004
2026-04-10,Pattaya_Beach,Guava,87,4263.0,1278.8999999999999,849.99,522,478.5,2412.51,1133.6100000000001,49.0,2026-04-06,2026-04-01,5.0,78.85,observed_estimated_cost,78.85,1054.7600000000002
2026-04-10,Pattaya_Beach,MixedBerryPremium,63,5607.0,1682.1,2107.35,504,441,2554.649999999999,872.55,89.0,2026-04-06,2026-04-01,14.0,580.3,observed_estimated_cost,580.3,292.25
2026-04-10,Pattaya_Beach,PassionFruit,91,5915.0,1774.5,1698.9700000000003,546,546,3124.03,1349.53,65.0,2026-04-06,2026-04-01,10.0,246.7,observed_estimated_cost,246.7,1102.83
2026-04-10,Pattaya_Beach,Pineapple,174,8526.0,2557.7999999999997,1299.78,1044,870,5312.219999999999,2754.42,49.0,2026-04-06,2026-04-01,9.0,121.23,observed_estimated_cost,121.23,2633.19
2026-04-10,Pattaya_Beach,Watermelon,238,10710.0,3213.0,1727.88,1428,1190,6364.119999999999,3151.119999999999,45.0,2026-04-06,2026-04-01,6.0,79.56,observed_estimated_cost,79.56,3071.559999999999
2026-04-10,Pattaya_Central,Guava,114,5586.0,1340.6399999999999,1113.78,684,627.0,3161.2200000000007,1820.5800000000006,49.0,2026-04-06,2026-04-01,7.0,110.39,observed_estimated_cost,110.39,1710.1900000000005
2026-04-10,Pattaya_Central,MixedBerryPremium,70,6230.0,1495.2,2341.5,560,490,2838.5,1343.3,89.0,2026-04-06,2026-04-01,10.0,414.5,observed_estimated_cost,414.5,928.8
2026-04-10,Pattaya_Central,PassionFruit,106,6890.0,2067.0,1979.0200000000002,636,636,3638.979999999999,1571.9799999999996,65.0,2026-04-06,2026-04-01,7.0,172.69,observed_estimated_cost,172.69,1399.2899999999995
2026-04-10,Pattaya_Central,Pineapple,179,8771.0,2631.2999999999997,1337.13,1074,895,5464.870000000001,2833.5699999999993,49.0,2026-04-06,2026-04-01,9.0,121.23,observed_estimated_cost,121.23,2712.3399999999992
2026-04-10,Pattaya_Central,Watermelon,251,11295.0,2710.7999999999997,1822.26,1506,1255,6711.740000000001,4000.9399999999996,45.0,2026-04-06,2026-04-01,8.0,106.08,observed_estimated_cost,106.08,3894.8599999999997
2026-04-11,BKK_Ladprao,Guava,50,2450.0,588.0,488.49999999999994,300,275.0,1386.5000000000005,798.5,49.0,2026-04-06,2026-04-01,4.0,63.08,observed_estimated_cost,63.08,735.42
2026-04-11,BKK_Ladprao,MixedBerryPremium,31,2345.15,703.545,1036.95,248,217,843.2,139.65499999999992,75.65,2026-04-06,2026-04-01,12.0,497.4,observed_estimated_cost,497.4,-357.74500000000006
2026-04-11,BKK_Ladprao,PassionFruit,60,3900.0,936.0,1120.2,360,360,2059.8,1123.8000000000002,65.0,2026-04-06,2026-04-01,13.0,320.71,observed_estimated_cost,320.71,803.0900000000001
2026-04-11,BKK_Ladprao,Pineapple,87,4263.0,1278.8999999999999,649.89,522,435,2656.1099999999997,1377.2100000000003,49.0,2026-04-06,2026-04-01,7.0,94.29,observed_estimated_cost,94.29,1282.9200000000003
2026-04-11,BKK_Ladprao,Watermelon,135,6075.0,1458.0,980.1,810,675,3609.8999999999996,2151.9000000000005,45.0,2026-04-06,2026-04-01,7.0,92.82,observed_estimated_cost,92.82,2059.0800000000004
2026-04-11,BKK_Sukhumvit,Guava,90,4410.0,1323.0,879.3,540,495.0,2495.7000000000007,1172.7,49.0,2026-04-06,2026-04-01,6.0,94.62,observed_estimated_cost,94.62,1078.08
2026-04-11,BKK_Sukhumvit,MixedBerryPremium,69,5219.85,1252.764,2308.05,552,483,1876.8,624.0359999999998,75.65,2026-04-06,2026-04-01,15.0,621.75,observed_estimated_cost,621.75,2.285999999999831
2026-04-11,BKK_Sukhumvit,PassionFruit,78,5070.0,1216.8,1456.2600000000002,468,468,2677.74,1460.9399999999998,65.0,2026-04-06,2026-04-01,7.0,172.69,observed_estimated_cost,172.69,1288.2499999999998
2026-04-11,BKK_Sukhumvit,Pineapple,148,7252.0,2175.6,1105.56,888,740,4518.440000000001,2342.8399999999997,49.0,2026-04-06,2026-04-01,4.0,53.88,observed_estimated_cost,53.88,2288.9599999999996
2026-04-11,BKK_Sukhumvit,Watermelon,219,9855.0,2956.5,1589.94,1314,1095,5856.0599999999995,2899.5600000000004,45.0,2026-04-06,2026-04-01,8.0,106.08,observed_estimated_cost,106.08,2793.4800000000005
2026-04-11,Pattaya_Beach,Guava,103,5047.0,1211.28,1006.31,618,566.5,2856.190000000001,1644.9100000000003,49.0,2026-04-06,2026-04-01,4.0,63.08,observed_estimated_cost,63.08,1581.8300000000004
2026-04-11,Pattaya_Beach,MixedBerryPremium,68,5144.2,1234.608,2274.6000000000004,544,476,1849.5999999999997,614.992,75.64999999999999,2026-04-06,2026-04-01,18.0,746.1,observed_estimated_cost,746.1,-131.10800000000006
2026-04-11,Pattaya_Beach,PassionFruit,89,5785.0,1735.5,1661.63,534,534,3055.37,1319.8700000000001,65.0,2026-04-06,2026-04-01,11.0,271.37,observed_estimated_cost,271.37,1048.5
2026-04-11,Pattaya_Beach,Pineapple,184,9016.0,2704.8,1374.48,1104,920,5617.52,2912.7199999999993,49.0,2026-04-06,2026-04-01,9.0,121.23,observed_estimated_cost,121.23,2791.4899999999993
2026-04-11,Pattaya_Beach,Watermelon,280,12600.0,3780.0,2032.8,1680,1400,7487.199999999999,3707.199999999998,45.0,2026-04-06,2026-04-01,6.0,79.56,observed_estimated_cost,79.56,3627.639999999998
2026-04-11,Pattaya_Central,Guava,133,6517.0,1564.08,1299.4099999999999,798,731.5,3688.090000000001,2124.01,49.0,2026-04-06,2026-04-01,6.0,94.62,observed_estimated_cost,94.62,2029.3900000000003
2026-04-11,Pattaya_Central,MixedBerryPremium,106,8018.9,1924.536,3545.7000000000003,848,742,2883.1999999999994,958.6639999999998,75.64999999999999,2026-04-06,2026-04-01,19.0,787.55,observed_estimated_cost,787.55,171.1139999999998
2026-04-11,Pattaya_Central,PassionFruit,104,6760.0,2028.0,1941.6800000000003,624,624,3570.3199999999997,1542.32,65.0,2026-04-06,2026-04-01,11.0,271.37,observed_estimated_cost,271.37,1270.9499999999998
2026-04-11,Pattaya_Central,Pineapple,205,10045.0,3013.5,1531.3500000000001,1230,1025,6258.65,3245.1500000000005,49.0,2026-04-06,2026-04-01,11.0,148.17,observed_estimated_cost,148.17,3096.9800000000005
2026-04-11,Pattaya_Central,Watermelon,280,12600.0,3780.0,2032.8,1680,1400,7487.2,3707.2,45.0,2026-04-06,2026-04-01,9.0,119.34,observed_estimated_cost,119.34,3587.8599999999997
2026-04-12,BKK_Ladprao,Guava,79,3871.0,929.04,771.8299999999999,474,434.5,2190.6700000000005,1261.6300000000006,49.0,2026-04-06,2026-04-01,7.0,110.39,observed_estimated_cost,110.39,1151.2400000000005
2026-04-12,BKK_Ladprao,MixedBerryPremium,47,4183.0,1254.8999999999999,1572.15,376,329,1905.8499999999995,650.9499999999999,89.0,2026-04-06,2026-04-01,29.0,1202.05,observed_estimated_cost,1202.05,-551.1
2026-04-12,BKK_Ladprao,PassionFruit,66,4290.0,1287.0,1232.22,396,396,2265.7799999999997,978.78,65.0,2026-04-06,2026-04-01,5.0,123.35,observed_estimated_cost,123.35,855.43
2026-04-12,BKK_Ladprao,Pineapple,138,6762.0,1622.8799999999999,1030.86,828,690,4213.14,2590.2599999999993,49.0,2026-04-06,2026-04-01,8.0,107.76,observed_estimated_cost,107.76,2482.499999999999
2026-04-12,BKK_Ladprao,Watermelon,203,9135.0,2740.5,1473.78,1218,1015,5428.219999999999,2687.72,45.0,2026-04-06,2026-04-01,6.0,79.56,observed_estimated_cost,79.56,2608.16
2026-04-12,BKK_Sukhumvit,Guava,152,7448.0,2234.4,1485.04,912,836.0,4214.96,1980.5600000000004,49.0,2026-04-06,2026-04-01,6.0,94.62,observed_estimated_cost,94.62,1885.9400000000005
2026-04-12,BKK_Sukhumvit,MixedBerryPremium,84,7476.0,1794.24,2809.8,672,588,3406.2,1611.9600000000003,89.0,2026-04-06,2026-04-01,33.0,1367.85,observed_estimated_cost,1367.85,244.11000000000035
2026-04-12,BKK_Sukhumvit,PassionFruit,113,7345.0,1762.8,2109.71,678,678,3879.289999999999,2116.4900000000002,65.0,2026-04-06,2026-04-01,11.0,271.37,observed_estimated_cost,271.37,1845.1200000000003
2026-04-12,BKK_Sukhumvit,Pineapple,202,9898.0,2375.52,1508.94,1212,1010,6167.060000000001,3791.5400000000004,49.0,2026-04-06,2026-04-01,6.0,80.82,observed_estimated_cost,80.82,3710.7200000000003
2026-04-12,BKK_Sukhumvit,Watermelon,346,15570.0,3736.7999999999997,2511.96,2076,1730,9252.04,5515.240000000002,45.0,2026-04-06,2026-04-01,10.0,132.6,observed_estimated_cost,132.6,5382.640000000001
2026-04-12,Pattaya_Beach,Guava,180,8820.0,2646.0,1758.6,1080,990.0,4991.4,2345.4000000000005,49.0,2026-04-06,2026-04-01,9.0,141.93,observed_estimated_cost,141.93,2203.4700000000007
2026-04-12,Pattaya_Beach,MixedBerryPremium,103,9167.0,2750.1,3445.3500000000004,824,721,4176.65,1426.5499999999995,89.0,2026-04-06,2026-04-01,26.0,1077.7,observed_estimated_cost,1077.7,348.84999999999945
2026-04-12,Pattaya_Beach,PassionFruit,134,8710.0,2613.0,2501.78,804,804,4600.22,1987.2199999999993,65.0,2026-04-06,2026-04-01,11.0,271.37,observed_estimated_cost,271.37,1715.8499999999995
2026-04-12,Pattaya_Beach,Pineapple,298,14602.0,4380.599999999999,2226.06,1788,1490,9097.94,4717.34,49.0,2026-04-06,2026-04-01,7.0,94.29,observed_estimated_cost,94.29,4623.05
2026-04-12,Pattaya_Beach,Watermelon,449,20205.0,6061.5,3259.7400000000002,2694,2245,12006.259999999998,5944.76,45.0,2026-04-06,2026-04-01,10.0,132.6,observed_estimated_cost,132.6,5812.16
2026-04-12,Pattaya_Central,Guava,190,9310.0,2234.4,1856.3,1140,1045.0,5268.7,3034.3,49.0,2026-04-06,2026-04-01,10.0,157.7,observed_estimated_cost,157.7,2876.6000000000004
2026-04-12,Pattaya_Central,MixedBerryPremium,121,10769.0,2584.56,4047.4500000000003,968,847,4906.550000000001,2321.99,89.0,2026-04-06,2026-04-01,16.0,663.2,observed_estimated_cost,663.2,1658.7899999999997
2026-04-12,Pattaya_Central,PassionFruit,179,11635.0,2792.3999999999996,3341.9300000000003,1074,1074,6145.069999999999,3352.67,65.0,2026-04-06,2026-04-01,17.0,419.39,observed_estimated_cost,419.39,2933.28
2026-04-12,Pattaya_Central,Pineapple,351,17199.0,4127.76,2621.97,2106,1755,10716.03,6588.2699999999995,49.0,2026-04-06,2026-04-01,15.0,202.05,observed_estimated_cost,202.05,6386.219999999999
2026-04-12,Pattaya_Central,Watermelon,533,23985.0,7195.5,3869.58,3198,2665,14252.42,7056.920000000001,45.0,2026-04-06,2026-04-01,9.0,119.34,observed_estimated_cost,119.34,6937.580000000001
2026-04-13,BKK_Ladprao,Guava,77,3773.0,1131.9,756.9100000000001,462,423.5,2130.5899999999997,998.6899999999999,49.0,2026-04-13,2026-04-01,4.0,63.32,observed_estimated_cost,63.32,935.3699999999999
2026-04-13,BKK_Ladprao,MixedBerryPremium,44,3916.0,939.8399999999999,1548.36,352,308,1707.6399999999996,767.8000000000002,89.0,2026-04-13,2026-04-01,22.0,950.18,observed_estimated_cost,950.18,-182.37999999999977
2026-04-13,BKK_Ladprao,PassionFruit,61,3965.0,1189.5,1122.3999999999999,366,366,2110.6,921.1000000000001,65.0,2026-04-13,2026-04-01,12.0,292.8,observed_estimated_cost,292.8,628.3000000000002
2026-04-13,BKK_Ladprao,Pineapple,130,6370.0,1911.0,941.2,780,650,3998.800000000001,2087.8,49.0,2026-04-13,2026-04-01,5.0,66.2,observed_estimated_cost,66.2,2021.6000000000001
2026-04-13,BKK_Ladprao,Watermelon,186,8370.0,2511.0,1352.2199999999998,1116,930,4971.779999999999,2460.78,45.0,2026-04-13,2026-04-01,4.0,53.08,observed_estimated_cost,53.08,2407.7000000000003
2026-04-13,BKK_Sukhumvit,Guava,157,7693.0,1846.32,1543.31,942,863.5,4344.19,2497.87,49.0,2026-04-13,2026-04-01,7.0,110.81,observed_estimated_cost,110.81,2387.06
2026-04-13,BKK_Sukhumvit,MixedBerryPremium,66,5874.0,1762.2,2322.54,528,462,2561.4599999999996,799.2600000000003,89.0,2026-04-13,2026-04-01,11.0,475.09,observed_estimated_cost,475.09,324.17000000000036
2026-04-13,BKK_Sukhumvit,PassionFruit,124,8060.0,1934.3999999999999,2281.6,744,744,4290.4000000000015,2356.0,65.0,2026-04-13,2026-04-01,8.0,195.2,observed_estimated_cost,195.2,2160.8
2026-04-13,BKK_Sukhumvit,Pineapple,205,10045.0,3013.5,1484.2,1230,1025,6305.800000000001,3292.2999999999997,49.0,2026-04-13,2026-04-01,9.0,119.16,observed_estimated_cost,119.16,3173.14
2026-04-13,BKK_Sukhumvit,Watermelon,337,15165.0,4549.5,2449.99,2022,1685,9008.009999999998,4458.51,45.0,2026-04-13,2026-04-01,12.0,159.24,observed_estimated_cost,159.24,4299.27
2026-04-13,Pattaya_Beach,Guava,153,7497.0,2249.1,1503.99,918,841.5,4233.51,1984.4100000000003,49.0,2026-04-13,2026-04-01,4.0,63.32,observed_estimated_cost,63.32,1921.0900000000004
2026-04-13,Pattaya_Beach,MixedBerryPremium,103,9167.0,2200.08,3624.5699999999997,824,721,3997.4300000000007,1797.3500000000001,89.0,2026-04-13,2026-04-01,32.0,1382.08,observed_estimated_cost,1382.08,415.2700000000002
2026-04-13,Pattaya_Beach,PassionFruit,139,9035.0,2710.5,2557.6,834,834,4809.400000000001,2098.8999999999996,65.0,2026-04-13,2026-04-01,13.0,317.2,observed_estimated_cost,317.2,1781.6999999999996
2026-04-13,Pattaya_Beach,Pineapple,204,9996.0,2399.04,1476.96,1224,1020,6275.04,3876.0,49.0,2026-04-13,2026-04-01,6.0,79.44,observed_estimated_cost,79.44,3796.56
2026-04-13,Pattaya_Beach,Watermelon,371,16695.0,5008.5,2697.17,2226,1855,9916.829999999998,4908.329999999999,45.0,2026-04-13,2026-04-01,9.0,119.43,observed_estimated_cost,119.43,4788.899999999999
2026-04-13,Pattaya_Central,Guava,175,8575.0,2572.5,1720.25,1050,962.5,4842.25,2269.75,49.0,2026-04-13,2026-04-01,8.0,126.64,observed_estimated_cost,126.64,2143.11
2026-04-13,Pattaya_Central,MixedBerryPremium,84,7476.0,1794.24,2955.96,672,588,3260.0399999999995,1465.8000000000004,89.0,2026-04-13,2026-04-01,10.0,431.9,observed_estimated_cost,431.9,1033.9000000000005
2026-04-13,Pattaya_Central,PassionFruit,140,9100.0,2184.0,2576.0,840,840,4843.999999999999,2660.0000000000005,65.0,2026-04-13,2026-04-01,12.0,292.8,observed_estimated_cost,292.8,2367.2000000000003
2026-04-13,Pattaya_Central,Pineapple,286,14014.0,3363.3599999999997,2070.6400000000003,1716,1430,8797.359999999999,5434.0,49.0,2026-04-13,2026-04-01,11.0,145.64,observed_estimated_cost,145.64,5288.36
2026-04-13,Pattaya_Central,Watermelon,440,19800.0,4752.0,3198.7999999999997,2640,2200,11761.199999999999,7009.200000000001,45.0,2026-04-13,2026-04-01,8.0,106.16,observed_estimated_cost,106.16,6903.040000000001
2026-04-14,BKK_Ladprao,Guava,73,3577.0,1073.1,717.59,438,401.5,2019.9100000000003,946.8100000000001,49.0,2026-04-13,2026-04-01,7.0,110.81,observed_estimated_cost,110.81,836.0
2026-04-14,BKK_Ladprao,MixedBerryPremium,52,4628.0,1388.4,1829.8799999999999,416,364,2018.1200000000001,629.7200000000003,89.0,2026-04-13,2026-04-01,9.0,388.71,observed_estimated_cost,388.71,241.01000000000028
2026-04-14,BKK_Ladprao,PassionFruit,58,3770.0,1131.0,1067.1999999999998,348,348,2006.8,875.8000000000002,65.0,2026-04-13,2026-04-01,8.0,195.2,observed_estimated_cost,195.2,680.6000000000001
2026-04-14,BKK_Ladprao,Pineapple,131,6419.0,1925.6999999999998,948.44,786,655,4029.560000000001,2103.8600000000006,49.0,2026-04-13,2026-04-01,6.0,79.44,observed_estimated_cost,79.44,2024.4200000000005
2026-04-14,BKK_Ladprao,Watermelon,208,9360.0,2246.4,1512.1599999999999,1248,1040,5559.84,3313.44,45.0,2026-04-13,2026-04-01,5.0,66.35,observed_estimated_cost,66.35,3247.09
2026-04-14,BKK_Sukhumvit,Guava,147,7203.0,1728.72,1445.01,882,808.5,4067.49,2338.7699999999995,49.0,2026-04-13,2026-04-01,9.0,142.47,observed_estimated_cost,142.47,2196.2999999999997
2026-04-14,BKK_Sukhumvit,MixedBerryPremium,92,8188.0,1965.12,3237.4799999999996,736,644,3570.5200000000004,1605.4000000000008,89.0,2026-04-13,2026-04-01,26.0,1122.94,observed_estimated_cost,1122.94,482.4600000000007
2026-04-14,BKK_Sukhumvit,PassionFruit,111,7215.0,1731.6,2042.3999999999999,666,666,3840.5999999999995,2109.0,65.0,2026-04-13,2026-04-01,7.0,170.8,observed_estimated_cost,170.8,1938.2
2026-04-14,BKK_Sukhumvit,Pineapple,213,10437.0,2504.88,1542.1200000000001,1278,1065,6551.880000000002,4047.0,49.0,2026-04-13,2026-04-01,6.0,79.44,observed_estimated_cost,79.44,3967.56
2026-04-14,BKK_Sukhumvit,Watermelon,308,13860.0,4158.0,2239.16,1848,1540,8232.84,4074.8399999999997,45.0,2026-04-13,2026-04-01,10.0,132.7,observed_estimated_cost,132.7,3942.14
2026-04-14,Pattaya_Beach,Guava,147,7203.0,2160.9,1445.01,882,808.5,4067.4900000000002,1906.59,49.0,2026-04-13,2026-04-01,6.0,94.98,observed_estimated_cost,94.98,1811.61
2026-04-14,Pattaya_Beach,MixedBerryPremium,83,7387.0,1772.8799999999999,2920.77,664,581,3221.2300000000005,1448.3500000000004,89.0,2026-04-13,2026-04-01,16.0,691.04,observed_estimated_cost,691.04,757.3100000000004
2026-04-14,Pattaya_Beach,PassionFruit,112,7280.0,2184.0,2060.7999999999997,672,672,3875.2,1691.1999999999996,65.0,2026-04-13,2026-04-01,8.0,195.2,observed_estimated_cost,195.2,1495.9999999999995
2026-04-14,Pattaya_Beach,Pineapple,256,12544.0,3763.2,1853.44,1536,1280,7874.56,4111.360000000001,49.0,2026-04-13,2026-04-01,7.0,92.68,observed_estimated_cost,92.68,4018.6800000000007
2026-04-14,Pattaya_Beach,Watermelon,370,16650.0,3996.0,2689.8999999999996,2220,1850,9890.099999999999,5894.1,45.0,2026-04-13,2026-04-01,9.0,119.43,observed_estimated_cost,119.43,5774.67
2026-04-14,Pattaya_Central,Guava,168,8232.0,1975.6799999999998,1651.44,1008,924.0,4648.56,2672.8800000000006,49.0,2026-04-13,2026-04-01,8.0,126.64,observed_estimated_cost,126.64,2546.2400000000007
2026-04-14,Pattaya_Central,MixedBerryPremium,106,9434.0,2264.16,3730.14,848,742,4113.86,1849.7000000000003,89.0,2026-04-13,2026-04-01,27.0,1166.13,observed_estimated_cost,1166.13,683.5700000000002
2026-04-14,Pattaya_Central,PassionFruit,145,9425.0,2827.5,2668.0,870,870,5017.0,2189.5,65.0,2026-04-13,2026-04-01,10.0,244.0,observed_estimated_cost,244.0,1945.5
2026-04-14,Pattaya_Central,Pineapple,279,13671.0,4101.3,2019.96,1674,1395,8582.040000000003,4480.74,49.0,2026-04-13,2026-04-01,10.0,132.4,observed_estimated_cost,132.4,4348.34
2026-04-14,Pattaya_Central,Watermelon,427,19215.0,5764.5,3104.29,2562,2135,11413.710000000001,5649.209999999999,45.0,2026-04-13,2026-04-01,14.0,185.78,observed_estimated_cost,185.78,5463.429999999999
2026-04-15,BKK_Ladprao,Guava,79,3871.0,929.04,776.57,474,434.5,2185.9300000000003,1256.8899999999999,49.0,2026-04-13,2026-04-01,5.0,79.15,observed_estimated_cost,79.15,1177.7399999999998
2026-04-15,BKK_Ladprao,MixedBerryPremium,53,4717.0,1132.08,1865.07,424,371,2056.9300000000003,924.8500000000003,89.0,2026-04-13,2026-04-01,14.0,604.66,observed_estimated_cost,604.66,320.1900000000003
2026-04-15,BKK_Ladprao,PassionFruit,66,4290.0,1287.0,1214.3999999999999,396,396,2283.6,996.6000000000003,65.0,2026-04-13,2026-04-01,7.0,170.8,observed_estimated_cost,170.8,825.8000000000002
2026-04-15,BKK_Ladprao,Pineapple,143,7007.0,1681.6799999999998,1035.32,858,715,4398.680000000001,2717.0,49.0,2026-04-13,2026-04-01,15.0,198.6,observed_estimated_cost,198.6,2518.4
